split,clip,window_index,first_frame,last_frame,true_label,fight_probability
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,11,88,103,Fight,0.010082
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,12,96,111,Fight,0.005968
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,13,104,119,Fight,0.165972
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,14,112,127,Fight,0.239549
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,15,120,135,Fight,0.365372
primary,val/Val_Fight/y_vX9FtjLaQ_2.avi,16,128,143,Fight,0.955500
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,0,0,15,Fight,0.174805
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,1,8,23,Fight,0.011619
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,2,16,31,Fight,0.022956
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,3,24,39,Fight,0.002842
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,4,32,47,Fight,0.002629
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,5,40,55,Fight,0.001956
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,6,48,63,Fight,0.002495
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,7,56,71,Fight,0.001014
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,8,64,79,Fight,0.003587
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,9,72,87,Fight,0.005661
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,10,80,95,Fight,0.003293
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,11,88,103,Fight,0.001660
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,12,96,111,Fight,0.001241
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,13,104,119,Fight,0.005549
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,14,112,127,Fight,0.003388
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,15,120,135,Fight,0.001817
primary,val/Val_Fight/y_vX9FtjLaQ_3.avi,16,128,143,Fight,0.001972
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,0,0,15,Fight,0.003819
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,1,8,23,Fight,0.005498
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,2,16,31,Fight,0.046718
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,3,24,39,Fight,0.018177
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,4,32,47,Fight,0.018331
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,5,40,55,Fight,0.003033
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,6,48,63,Fight,0.048343
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,7,56,71,Fight,0.140110
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,8,64,79,Fight,0.097012
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,9,72,87,Fight,0.003074
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,10,80,95,Fight,0.006294
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,11,88,103,Fight,0.003623
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,12,96,111,Fight,0.005252
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,13,104,119,Fight,0.000608
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,14,112,127,Fight,0.008973
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,15,120,135,Fight,0.001401
primary,val/Val_Fight/y_vX9FtjLaQ_4.avi,16,128,143,Fight,0.084090
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,0,0,15,Fight,0.017246
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,1,8,23,Fight,0.011913
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,2,16,31,Fight,0.005520
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,3,24,39,Fight,0.001887
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,4,32,47,Fight,0.002914
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,5,40,55,Fight,0.004475
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,6,48,63,Fight,0.004832
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,7,56,71,Fight,0.001528
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,8,64,79,Fight,0.002135
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,9,72,87,Fight,0.004439
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,10,80,95,Fight,0.020243
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,11,88,103,Fight,0.010989
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,12,96,111,Fight,0.012161
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,13,104,119,Fight,0.004937
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,14,112,127,Fight,0.008702
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,15,120,135,Fight,0.034730
primary,val/Val_Fight/y_vX9FtjLaQ_5.avi,16,128,143,Fight,0.016411
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,0,0,15,Fight,0.016641
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,1,8,23,Fight,0.007818
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,2,16,31,Fight,0.083803
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,3,24,39,Fight,0.245313
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,4,32,47,Fight,0.393709
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,5,40,55,Fight,0.103842
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,6,48,63,Fight,0.509963
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,7,56,71,Fight,0.648544
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,8,64,79,Fight,0.725009
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,9,72,87,Fight,0.172935
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,10,80,95,Fight,0.143891
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,11,88,103,Fight,0.089944
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,12,96,111,Fight,0.016533
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,13,104,119,Fight,0.013040
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,14,112,127,Fight,0.040126
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,15,120,135,Fight,0.115160
primary,val/Val_Fight/y_vX9FtjLaQ_6.avi,16,128,143,Fight,0.078546
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,0,0,15,Fight,0.006106
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,1,8,23,Fight,0.163389
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,2,16,31,Fight,0.439321
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,3,24,39,Fight,0.581865
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,4,32,47,Fight,0.154996
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,5,40,55,Fight,0.718378
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,6,48,63,Fight,0.494674
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,7,56,71,Fight,0.055290
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,8,64,79,Fight,0.058908
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,9,72,87,Fight,0.097038
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,10,80,95,Fight,0.094473
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,11,88,103,Fight,0.180037
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,12,96,111,Fight,0.085693
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,13,104,119,Fight,0.123742
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,14,112,127,Fight,0.164455
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,15,120,135,Fight,0.043877
primary,val/Val_Fight/zOqs7Oh9oDM_0.avi,16,128,143,Fight,0.039728
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,0,0,15,Fight,0.093820
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,1,8,23,Fight,0.085299
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,2,16,31,Fight,0.165385
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,3,24,39,Fight,0.232380
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,4,32,47,Fight,0.322194
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,5,40,55,Fight,0.960303
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,6,48,63,Fight,0.912873
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,7,56,71,Fight,0.913771
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,8,64,79,Fight,0.760041
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,9,72,87,Fight,0.630184
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,10,80,95,Fight,0.749481
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,11,88,103,Fight,0.472000
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,12,96,111,Fight,0.996815
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,13,104,119,Fight,0.997764
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,14,112,127,Fight,0.812108
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,15,120,135,Fight,0.720542
primary,val/Val_Fight/zOqs7Oh9oDM_1.avi,16,128,143,Fight,0.926924
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,0,0,15,Fight,0.655755
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,1,8,23,Fight,0.962071
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,2,16,31,Fight,0.974615
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,3,24,39,Fight,0.993147
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,4,32,47,Fight,0.693448
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,5,40,55,Fight,0.954640
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,6,48,63,Fight,0.500371
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,7,56,71,Fight,0.524712
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,8,64,79,Fight,0.385105
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,9,72,87,Fight,0.424384
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,10,80,95,Fight,0.604472
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,11,88,103,Fight,0.382424
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,12,96,111,Fight,0.365854
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,13,104,119,Fight,0.922630
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,14,112,127,Fight,0.717692
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,15,120,135,Fight,0.950662
primary,val/Val_Fight/zOqs7Oh9oDM_2.avi,16,128,143,Fight,0.833494
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,0,0,15,Fight,0.521798
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,1,8,23,Fight,0.996271
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,2,16,31,Fight,0.994705
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,3,24,39,Fight,0.999904
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,4,32,47,Fight,0.908788
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,5,40,55,Fight,0.823196
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,6,48,63,Fight,0.522739
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,7,56,71,Fight,0.363616
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,8,64,79,Fight,0.570315
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,9,72,87,Fight,0.436403
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,10,80,95,Fight,0.637943
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,11,88,103,Fight,0.842909
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,12,96,111,Fight,0.271306
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,13,104,119,Fight,0.150860
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,14,112,127,Fight,0.212441
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,15,120,135,Fight,0.227977
primary,val/Val_Fight/zOqs7Oh9oDM_3.avi,16,128,143,Fight,0.067076
primary,val/Val_NonFight/10uSOcwS_0.avi,0,0,15,NonFight,0.000216
primary,val/Val_NonFight/10uSOcwS_0.avi,1,8,23,NonFight,0.000201
primary,val/Val_NonFight/10uSOcwS_0.avi,2,16,31,NonFight,0.000203
primary,val/Val_NonFight/10uSOcwS_0.avi,3,24,39,NonFight,0.000191
primary,val/Val_NonFight/10uSOcwS_0.avi,4,32,47,NonFight,0.000274
primary,val/Val_NonFight/10uSOcwS_0.avi,5,40,55,NonFight,0.000318
primary,val/Val_NonFight/10uSOcwS_0.avi,6,48,63,NonFight,0.000386
primary,val/Val_NonFight/10uSOcwS_0.avi,7,56,71,NonFight,0.000250
primary,val/Val_NonFight/10uSOcwS_0.avi,8,64,79,NonFight,0.000155
primary,val/Val_NonFight/10uSOcwS_0.avi,9,72,87,NonFight,0.000106
primary,val/Val_NonFight/10uSOcwS_0.avi,10,80,95,NonFight,0.000219
primary,val/Val_NonFight/10uSOcwS_0.avi,11,88,103,NonFight,0.000381
primary,val/Val_NonFight/10uSOcwS_0.avi,12,96,111,NonFight,0.000289
primary,val/Val_NonFight/10uSOcwS_0.avi,13,104,119,NonFight,0.000236
primary,val/Val_NonFight/10uSOcwS_0.avi,14,112,127,NonFight,0.000209
primary,val/Val_NonFight/10uSOcwS_0.avi,15,120,135,NonFight,0.000181
primary,val/Val_NonFight/10uSOcwS_0.avi,16,128,143,NonFight,0.000165
primary,val/Val_NonFight/1AURh0Wj_0.avi,0,0,15,NonFight,0.009721
primary,val/Val_NonFight/1AURh0Wj_0.avi,1,8,23,NonFight,0.007397
primary,val/Val_NonFight/1AURh0Wj_0.avi,2,16,31,NonFight,0.006161
primary,val/Val_NonFight/1AURh0Wj_0.avi,3,24,39,NonFight,0.007665
primary,val/Val_NonFight/1AURh0Wj_0.avi,4,32,47,NonFight,0.003062
primary,val/Val_NonFight/1AURh0Wj_0.avi,5,40,55,NonFight,0.003581
primary,val/Val_NonFight/1AURh0Wj_0.avi,6,48,63,NonFight,0.001268
primary,val/Val_NonFight/1AURh0Wj_0.avi,7,56,71,NonFight,0.003163
primary,val/Val_NonFight/1AURh0Wj_0.avi,8,64,79,NonFight,0.002853
primary,val/Val_NonFight/1AURh0Wj_0.avi,9,72,87,NonFight,0.003873
primary,val/Val_NonFight/1AURh0Wj_0.avi,10,80,95,NonFight,0.000701
primary,val/Val_NonFight/1AURh0Wj_0.avi,11,88,103,NonFight,0.001425
primary,val/Val_NonFight/1AURh0Wj_0.avi,12,96,111,NonFight,0.004883
primary,val/Val_NonFight/1AURh0Wj_0.avi,13,104,119,NonFight,0.007643
primary,val/Val_NonFight/1AURh0Wj_0.avi,14,112,127,NonFight,0.003132
primary,val/Val_NonFight/1AURh0Wj_0.avi,15,120,135,NonFight,0.001776
primary,val/Val_NonFight/1AURh0Wj_0.avi,16,128,143,NonFight,0.001873
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,0,0,15,NonFight,0.017994
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,1,8,23,NonFight,0.036948
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,2,16,31,NonFight,0.024678
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,3,24,39,NonFight,0.065115
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,4,32,47,NonFight,0.075255
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,5,40,55,NonFight,0.042603
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,6,48,63,NonFight,0.027719
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,7,56,71,NonFight,0.017609
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,8,64,79,NonFight,0.013982
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,9,72,87,NonFight,0.014689
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,10,80,95,NonFight,0.047124
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,11,88,103,NonFight,0.086024
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,12,96,111,NonFight,0.038016
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,13,104,119,NonFight,0.004460
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,14,112,127,NonFight,0.003107
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,15,120,135,NonFight,0.006443
primary,val/Val_NonFight/1MVS2QPWbHc_0.avi,16,128,143,NonFight,0.007316
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,0,0,15,NonFight,0.051268
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,1,8,23,NonFight,0.036966
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,2,16,31,NonFight,0.010018
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,3,24,39,NonFight,0.013192
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,4,32,47,NonFight,0.008772
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,5,40,55,NonFight,0.008917
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,6,48,63,NonFight,0.010669
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,7,56,71,NonFight,0.004793
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,8,64,79,NonFight,0.006344
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,9,72,87,NonFight,0.005830
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,10,80,95,NonFight,0.017455
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,11,88,103,NonFight,0.029071
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,12,96,111,NonFight,0.020404
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,13,104,119,NonFight,0.021924
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,14,112,127,NonFight,0.076745
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,15,120,135,NonFight,0.227972
primary,val/Val_NonFight/1MVS2QPWbHc_1.avi,16,128,143,NonFight,0.359136
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,0,0,15,NonFight,0.000001
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,1,8,23,NonFight,0.000001
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,2,16,31,NonFight,0.000058
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,3,24,39,NonFight,0.000170
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,4,32,47,NonFight,0.003330
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,5,40,55,NonFight,0.000195
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,6,48,63,NonFight,0.000146
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,7,56,71,NonFight,0.000096
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,8,64,79,NonFight,0.000344
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,9,72,87,NonFight,0.000714
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,10,80,95,NonFight,0.000185
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,11,88,103,NonFight,0.000180
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,12,96,111,NonFight,0.000670
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,13,104,119,NonFight,0.000272
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,14,112,127,NonFight,0.002550
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,15,120,135,NonFight,0.037172
primary,val/Val_NonFight/1W8hsVvyKt4_0.avi,16,128,143,NonFight,0.009329
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,0,0,15,NonFight,0.000847
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,1,8,23,NonFight,0.001933
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,2,16,31,NonFight,0.001820
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,3,24,39,NonFight,0.019442
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,4,32,47,NonFight,0.142211
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,5,40,55,NonFight,0.488722
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,6,48,63,NonFight,0.012300
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,7,56,71,NonFight,0.003186
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,8,64,79,NonFight,0.002316
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,9,72,87,NonFight,0.000376
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,10,80,95,NonFight,0.005574
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,11,88,103,NonFight,0.000551
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,12,96,111,NonFight,0.000025
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,13,104,119,NonFight,0.003907
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,14,112,127,NonFight,0.001801
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,15,120,135,NonFight,0.000117
primary,val/Val_NonFight/1W8hsVvyKt4_1.avi,16,128,143,NonFight,0.003157
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,0,0,15,NonFight,0.004551
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,1,8,23,NonFight,0.001978
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,2,16,31,NonFight,0.000059
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,3,24,39,NonFight,0.002625
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,4,32,47,NonFight,0.000952
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,5,40,55,NonFight,0.000038
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,6,48,63,NonFight,0.002793
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,7,56,71,NonFight,0.000835
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,8,64,79,NonFight,0.000036
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,9,72,87,NonFight,0.001919
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,10,80,95,NonFight,0.000078
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,11,88,103,NonFight,0.000022
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,12,96,111,NonFight,0.000967
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,13,104,119,NonFight,0.000206
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,14,112,127,NonFight,0.000028
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,15,120,135,NonFight,0.000120
primary,val/Val_NonFight/1W8hsVvyKt4_2.avi,16,128,143,NonFight,0.000231
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,0,0,15,NonFight,0.000321
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,1,8,23,NonFight,0.000561
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,2,16,31,NonFight,0.001266
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,3,24,39,NonFight,0.000991
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,4,32,47,NonFight,0.000335
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,5,40,55,NonFight,0.000131
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,6,48,63,NonFight,0.000107
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,7,56,71,NonFight,0.000140
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,8,64,79,NonFight,0.000254
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,9,72,87,NonFight,0.000287
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,10,80,95,NonFight,0.000338
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,11,88,103,NonFight,0.000498
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,12,96,111,NonFight,0.000332
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,13,104,119,NonFight,0.000109
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,14,112,127,NonFight,0.000149
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,15,120,135,NonFight,0.000260
primary,val/Val_NonFight/1W8hsVvyKt4_3.avi,16,128,143,NonFight,0.000538
primary,val/Val_NonFight/2lrARl7utL4_0.avi,0,0,15,NonFight,0.115560
primary,val/Val_NonFight/2lrARl7utL4_0.avi,1,8,23,NonFight,0.280846
primary,val/Val_NonFight/2lrARl7utL4_0.avi,2,16,31,NonFight,0.218285
primary,val/Val_NonFight/2lrARl7utL4_0.avi,3,24,39,NonFight,0.129503
primary,val/Val_NonFight/2lrARl7utL4_0.avi,4,32,47,NonFight,0.198372
primary,val/Val_NonFight/2lrARl7utL4_0.avi,5,40,55,NonFight,0.181142
primary,val/Val_NonFight/2lrARl7utL4_0.avi,6,48,63,NonFight,0.139094
primary,val/Val_NonFight/2lrARl7utL4_0.avi,7,56,71,NonFight,0.085535
primary,val/Val_NonFight/2lrARl7utL4_0.avi,8,64,79,NonFight,0.243809
primary,val/Val_NonFight/2lrARl7utL4_0.avi,9,72,87,NonFight,0.606455
primary,val/Val_NonFight/2lrARl7utL4_0.avi,10,80,95,NonFight,0.696355
primary,val/Val_NonFight/2lrARl7utL4_0.avi,11,88,103,NonFight,0.168099
primary,val/Val_NonFight/2lrARl7utL4_0.avi,12,96,111,NonFight,0.164249
primary,val/Val_NonFight/2lrARl7utL4_0.avi,13,104,119,NonFight,0.212792
primary,val/Val_NonFight/2lrARl7utL4_0.avi,14,112,127,NonFight,0.259706
primary,val/Val_NonFight/2lrARl7utL4_0.avi,15,120,135,NonFight,0.207328
primary,val/Val_NonFight/2lrARl7utL4_0.avi,16,128,143,NonFight,0.065121
primary,val/Val_NonFight/2lrARl7utL4_1.avi,0,0,15,NonFight,0.660137
primary,val/Val_NonFight/2lrARl7utL4_1.avi,1,8,23,NonFight,0.596176
primary,val/Val_NonFight/2lrARl7utL4_1.avi,2,16,31,NonFight,0.956077
primary,val/Val_NonFight/2lrARl7utL4_1.avi,3,24,39,NonFight,0.964800
primary,val/Val_NonFight/2lrARl7utL4_1.avi,4,32,47,NonFight,0.582504
primary,val/Val_NonFight/2lrARl7utL4_1.avi,5,40,55,NonFight,0.440235
primary,val/Val_NonFight/2lrARl7utL4_1.avi,6,48,63,NonFight,0.171841
primary,val/Val_NonFight/2lrARl7utL4_1.avi,7,56,71,NonFight,0.902879
primary,val/Val_NonFight/2lrARl7utL4_1.avi,8,64,79,NonFight,0.976801
primary,val/Val_NonFight/2lrARl7utL4_1.avi,9,72,87,NonFight,0.965644
primary,val/Val_NonFight/2lrARl7utL4_1.avi,10,80,95,NonFight,0.436714
primary,val/Val_NonFight/2lrARl7utL4_1.avi,11,88,103,NonFight,0.512420
primary,val/Val_NonFight/2lrARl7utL4_1.avi,12,96,111,NonFight,0.290578
primary,val/Val_NonFight/2lrARl7utL4_1.avi,13,104,119,NonFight,0.483209
primary,val/Val_NonFight/2lrARl7utL4_1.avi,14,112,127,NonFight,0.415012
