split,clip,window_index,first_frame,last_frame,true_label,fight_probability
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,0,0,15,NonFight,0.022662
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,1,8,23,NonFight,0.018776
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,2,16,31,NonFight,0.020345
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,3,24,39,NonFight,0.017083
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,4,32,47,NonFight,0.016571
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,5,40,55,NonFight,0.017820
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,6,48,63,NonFight,0.019239
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,7,56,71,NonFight,0.018311
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,8,64,79,NonFight,0.019814
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,9,72,87,NonFight,0.020526
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,10,80,95,NonFight,0.021787
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,11,88,103,NonFight,0.029228
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,12,96,111,NonFight,0.036993
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,13,104,119,NonFight,0.027739
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,14,112,127,NonFight,0.026966
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,15,120,135,NonFight,0.029162
carve,train/Train_NonFight/0QSeuqzpcOQ_1.avi,16,128,143,NonFight,0.021971
carve,train/Train_NonFight/0YbzxGPE_0.avi,0,0,15,NonFight,0.000186
carve,train/Train_NonFight/0YbzxGPE_0.avi,1,8,23,NonFight,0.000118
carve,train/Train_NonFight/0YbzxGPE_0.avi,2,16,31,NonFight,0.000356
carve,train/Train_NonFight/0YbzxGPE_0.avi,3,24,39,NonFight,0.000463
carve,train/Train_NonFight/0YbzxGPE_0.avi,4,32,47,NonFight,0.000201
carve,train/Train_NonFight/0YbzxGPE_0.avi,5,40,55,NonFight,0.000324
carve,train/Train_NonFight/0YbzxGPE_0.avi,6,48,63,NonFight,0.000123
carve,train/Train_NonFight/0YbzxGPE_0.avi,7,56,71,NonFight,0.000135
carve,train/Train_NonFight/0YbzxGPE_0.avi,8,64,79,NonFight,0.000132
carve,train/Train_NonFight/0YbzxGPE_0.avi,9,72,87,NonFight,0.000115
carve,train/Train_NonFight/0YbzxGPE_0.avi,10,80,95,NonFight,0.000070
carve,train/Train_NonFight/0YbzxGPE_0.avi,11,88,103,NonFight,0.000037
carve,train/Train_NonFight/0YbzxGPE_0.avi,12,96,111,NonFight,0.000039
carve,train/Train_NonFight/0YbzxGPE_0.avi,13,104,119,NonFight,0.000040
carve,train/Train_NonFight/0YbzxGPE_0.avi,14,112,127,NonFight,0.000043
carve,train/Train_NonFight/0YbzxGPE_0.avi,15,120,135,NonFight,0.000061
carve,train/Train_NonFight/0YbzxGPE_0.avi,16,128,143,NonFight,0.000174
carve,train/Train_NonFight/11vr9Jho_0.avi,0,0,15,NonFight,0.004499
carve,train/Train_NonFight/11vr9Jho_0.avi,1,8,23,NonFight,0.005054
carve,train/Train_NonFight/11vr9Jho_0.avi,2,16,31,NonFight,0.005179
carve,train/Train_NonFight/11vr9Jho_0.avi,3,24,39,NonFight,0.003416
carve,train/Train_NonFight/11vr9Jho_0.avi,4,32,47,NonFight,0.003953
carve,train/Train_NonFight/11vr9Jho_0.avi,5,40,55,NonFight,0.009802
carve,train/Train_NonFight/11vr9Jho_0.avi,6,48,63,NonFight,0.019662
carve,train/Train_NonFight/11vr9Jho_0.avi,7,56,71,NonFight,0.013975
carve,train/Train_NonFight/11vr9Jho_0.avi,8,64,79,NonFight,0.004967
carve,train/Train_NonFight/11vr9Jho_0.avi,9,72,87,NonFight,0.002296
carve,train/Train_NonFight/11vr9Jho_0.avi,10,80,95,NonFight,0.002095
carve,train/Train_NonFight/11vr9Jho_0.avi,11,88,103,NonFight,0.002242
carve,train/Train_NonFight/11vr9Jho_0.avi,12,96,111,NonFight,0.002176
carve,train/Train_NonFight/11vr9Jho_0.avi,13,104,119,NonFight,0.001672
carve,train/Train_NonFight/11vr9Jho_0.avi,14,112,127,NonFight,0.001823
carve,train/Train_NonFight/11vr9Jho_0.avi,15,120,135,NonFight,0.001725
carve,train/Train_NonFight/11vr9Jho_0.avi,16,128,143,NonFight,0.001714
carve,train/Train_NonFight/16O0PIQP_0.avi,0,0,15,NonFight,0.000313
carve,train/Train_NonFight/16O0PIQP_0.avi,1,8,23,NonFight,0.000261
carve,train/Train_NonFight/16O0PIQP_0.avi,2,16,31,NonFight,0.000357
carve,train/Train_NonFight/16O0PIQP_0.avi,3,24,39,NonFight,0.000291
carve,train/Train_NonFight/16O0PIQP_0.avi,4,32,47,NonFight,0.000282
carve,train/Train_NonFight/16O0PIQP_0.avi,5,40,55,NonFight,0.000286
carve,train/Train_NonFight/16O0PIQP_0.avi,6,48,63,NonFight,0.000244
carve,train/Train_NonFight/16O0PIQP_0.avi,7,56,71,NonFight,0.000295
carve,train/Train_NonFight/16O0PIQP_0.avi,8,64,79,NonFight,0.000365
carve,train/Train_NonFight/16O0PIQP_0.avi,9,72,87,NonFight,0.000341
carve,train/Train_NonFight/16O0PIQP_0.avi,10,80,95,NonFight,0.000395
carve,train/Train_NonFight/16O0PIQP_0.avi,11,88,103,NonFight,0.000406
carve,train/Train_NonFight/16O0PIQP_0.avi,12,96,111,NonFight,0.000347
carve,train/Train_NonFight/16O0PIQP_0.avi,13,104,119,NonFight,0.000386
carve,train/Train_NonFight/16O0PIQP_0.avi,14,112,127,NonFight,0.000407
carve,train/Train_NonFight/16O0PIQP_0.avi,15,120,135,NonFight,0.000328
carve,train/Train_NonFight/16O0PIQP_0.avi,16,128,143,NonFight,0.000310
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,0,0,15,NonFight,0.007015
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,1,8,23,NonFight,0.010355
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,2,16,31,NonFight,0.008722
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,3,24,39,NonFight,0.005010
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,4,32,47,NonFight,0.004028
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,5,40,55,NonFight,0.004487
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,6,48,63,NonFight,0.004924
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,7,56,71,NonFight,0.003417
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,8,64,79,NonFight,0.004388
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,9,72,87,NonFight,0.004584
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,10,80,95,NonFight,0.005090
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,11,88,103,NonFight,0.005052
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,12,96,111,NonFight,0.005507
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,13,104,119,NonFight,0.006332
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,14,112,127,NonFight,0.005489
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,15,120,135,NonFight,0.002510
carve,train/Train_NonFight/1Ytq2moWGdw_0.avi,16,128,143,NonFight,0.001880
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,0,0,15,NonFight,0.043724
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,1,8,23,NonFight,0.055275
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,2,16,31,NonFight,0.067272
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,3,24,39,NonFight,0.078927
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,4,32,47,NonFight,0.048465
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,5,40,55,NonFight,0.039867
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,6,48,63,NonFight,0.056200
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,7,56,71,NonFight,0.047448
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,8,64,79,NonFight,0.046176
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,9,72,87,NonFight,0.052681
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,10,80,95,NonFight,0.100435
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,11,88,103,NonFight,0.066027
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,12,96,111,NonFight,0.044126
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,13,104,119,NonFight,0.034839
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,14,112,127,NonFight,0.021536
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,15,120,135,NonFight,0.023981
carve,train/Train_NonFight/1tU4kxa51vw_0.avi,16,128,143,NonFight,0.060743
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,0,0,15,NonFight,0.038114
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,1,8,23,NonFight,0.062763
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,2,16,31,NonFight,0.047881
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,3,24,39,NonFight,0.025997
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,4,32,47,NonFight,0.040278
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,5,40,55,NonFight,0.002121
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,6,48,63,NonFight,0.001444
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,7,56,71,NonFight,0.005184
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,8,64,79,NonFight,0.007314
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,9,72,87,NonFight,0.001043
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,10,80,95,NonFight,0.000729
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,11,88,103,NonFight,0.001607
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,12,96,111,NonFight,0.006916
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,13,104,119,NonFight,0.001920
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,14,112,127,NonFight,0.001256
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,15,120,135,NonFight,0.000707
carve,train/Train_NonFight/1tU4kxa51vw_1.avi,16,128,143,NonFight,0.001041
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,0,0,15,NonFight,0.000733
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,1,8,23,NonFight,0.000433
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,2,16,31,NonFight,0.000564
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,3,24,39,NonFight,0.000273
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,4,32,47,NonFight,0.000105
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,5,40,55,NonFight,0.000341
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,6,48,63,NonFight,0.000473
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,7,56,71,NonFight,0.000240
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,8,64,79,NonFight,0.000465
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,9,72,87,NonFight,0.000867
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,10,80,95,NonFight,0.000288
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,11,88,103,NonFight,0.000115
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,12,96,111,NonFight,0.000243
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,13,104,119,NonFight,0.000013
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,14,112,127,NonFight,0.000035
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,15,120,135,NonFight,0.000013
carve,train/Train_NonFight/1tU4kxa51vw_2.avi,16,128,143,NonFight,0.000022
carve,train/Train_NonFight/2bBn7MLg_0.avi,0,0,15,NonFight,0.002152
carve,train/Train_NonFight/2bBn7MLg_0.avi,1,8,23,NonFight,0.001690
carve,train/Train_NonFight/2bBn7MLg_0.avi,2,16,31,NonFight,0.001958
carve,train/Train_NonFight/2bBn7MLg_0.avi,3,24,39,NonFight,0.001737
carve,train/Train_NonFight/2bBn7MLg_0.avi,4,32,47,NonFight,0.002530
carve,train/Train_NonFight/2bBn7MLg_0.avi,5,40,55,NonFight,0.004251
carve,train/Train_NonFight/2bBn7MLg_0.avi,6,48,63,NonFight,0.003660
carve,train/Train_NonFight/2bBn7MLg_0.avi,7,56,71,NonFight,0.000504
carve,train/Train_NonFight/2bBn7MLg_0.avi,8,64,79,NonFight,0.000868
carve,train/Train_NonFight/2bBn7MLg_0.avi,9,72,87,NonFight,0.000592
carve,train/Train_NonFight/2bBn7MLg_0.avi,10,80,95,NonFight,0.000877
carve,train/Train_NonFight/2bBn7MLg_0.avi,11,88,103,NonFight,0.000446
carve,train/Train_NonFight/2bBn7MLg_0.avi,12,96,111,NonFight,0.000158
carve,train/Train_NonFight/2bBn7MLg_0.avi,13,104,119,NonFight,0.000178
carve,train/Train_NonFight/2bBn7MLg_0.avi,14,112,127,NonFight,0.000184
carve,train/Train_NonFight/2bBn7MLg_0.avi,15,120,135,NonFight,0.000153
carve,train/Train_NonFight/2bBn7MLg_0.avi,16,128,143,NonFight,0.000211
carve,train/Train_NonFight/310cmTrl_0.avi,0,0,15,NonFight,0.004298
carve,train/Train_NonFight/310cmTrl_0.avi,1,8,23,NonFight,0.004183
carve,train/Train_NonFight/310cmTrl_0.avi,2,16,31,NonFight,0.006131
carve,train/Train_NonFight/310cmTrl_0.avi,3,24,39,NonFight,0.006475
carve,train/Train_NonFight/310cmTrl_0.avi,4,32,47,NonFight,0.007236
carve,train/Train_NonFight/310cmTrl_0.avi,5,40,55,NonFight,0.006935
carve,train/Train_NonFight/310cmTrl_0.avi,6,48,63,NonFight,0.006045
carve,train/Train_NonFight/310cmTrl_0.avi,7,56,71,NonFight,0.006478
carve,train/Train_NonFight/310cmTrl_0.avi,8,64,79,NonFight,0.005150
carve,train/Train_NonFight/310cmTrl_0.avi,9,72,87,NonFight,0.002590
carve,train/Train_NonFight/310cmTrl_0.avi,10,80,95,NonFight,0.002676
carve,train/Train_NonFight/310cmTrl_0.avi,11,88,103,NonFight,0.004090
carve,train/Train_NonFight/310cmTrl_0.avi,12,96,111,NonFight,0.002377
carve,train/Train_NonFight/310cmTrl_0.avi,13,104,119,NonFight,0.003072
carve,train/Train_NonFight/310cmTrl_0.avi,14,112,127,NonFight,0.003541
carve,train/Train_NonFight/310cmTrl_0.avi,15,120,135,NonFight,0.003523
carve,train/Train_NonFight/310cmTrl_0.avi,16,128,143,NonFight,0.006326
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,0,0,15,NonFight,0.009727
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,1,8,23,NonFight,0.013335
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,2,16,31,NonFight,0.014639
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,3,24,39,NonFight,0.016807
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,4,32,47,NonFight,0.016874
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,5,40,55,NonFight,0.016519
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,6,48,63,NonFight,0.011376
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,7,56,71,NonFight,0.011533
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,8,64,79,NonFight,0.010136
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,9,72,87,NonFight,0.008114
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,10,80,95,NonFight,0.010895
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,11,88,103,NonFight,0.007672
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,12,96,111,NonFight,0.008490
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,13,104,119,NonFight,0.008730
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,14,112,127,NonFight,0.015665
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,15,120,135,NonFight,0.012901
carve,train/Train_NonFight/3CQi0ZCCHvc_0.avi,16,128,143,NonFight,0.010487
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,0,0,15,NonFight,0.009384
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,1,8,23,NonFight,0.006103
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,2,16,31,NonFight,0.004200
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,3,24,39,NonFight,0.003572
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,4,32,47,NonFight,0.003972
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,5,40,55,NonFight,0.005971
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,6,48,63,NonFight,0.003478
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,7,56,71,NonFight,0.002376
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,8,64,79,NonFight,0.002286
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,9,72,87,NonFight,0.002391
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,10,80,95,NonFight,0.009194
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,11,88,103,NonFight,0.013941
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,12,96,111,NonFight,0.018839
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,13,104,119,NonFight,0.022100
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,14,112,127,NonFight,0.019778
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,15,120,135,NonFight,0.006757
carve,train/Train_NonFight/3CQi0ZCCHvc_1.avi,16,128,143,NonFight,0.007850
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,0,0,15,NonFight,0.003962
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,1,8,23,NonFight,0.000478
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,2,16,31,NonFight,0.000272
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,3,24,39,NonFight,0.000469
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,4,32,47,NonFight,0.000490
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,5,40,55,NonFight,0.002311
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,6,48,63,NonFight,0.001741
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,7,56,71,NonFight,0.001795
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,8,64,79,NonFight,0.000438
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,9,72,87,NonFight,0.000834
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,10,80,95,NonFight,0.001690
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,11,88,103,NonFight,0.000515
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,12,96,111,NonFight,0.000469
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,13,104,119,NonFight,0.000476
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,14,112,127,NonFight,0.000398
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,15,120,135,NonFight,0.000227
carve,train/Train_NonFight/3CQi0ZCCHvc_2.avi,16,128,143,NonFight,0.000215
carve,train/Train_NonFight/3HCpeji1_0.avi,0,0,15,NonFight,0.006576
carve,train/Train_NonFight/3HCpeji1_0.avi,1,8,23,NonFight,0.008178
carve,train/Train_NonFight/3HCpeji1_0.avi,2,16,31,NonFight,0.007851
carve,train/Train_NonFight/3HCpeji1_0.avi,3,24,39,NonFight,0.009095
carve,train/Train_NonFight/3HCpeji1_0.avi,4,32,47,NonFight,0.008364
carve,train/Train_NonFight/3HCpeji1_0.avi,5,40,55,NonFight,0.009808
carve,train/Train_NonFight/3HCpeji1_0.avi,6,48,63,NonFight,0.008198
carve,train/Train_NonFight/3HCpeji1_0.avi,7,56,71,NonFight,0.007876
carve,train/Train_NonFight/3HCpeji1_0.avi,8,64,79,NonFight,0.008127
carve,train/Train_NonFight/3HCpeji1_0.avi,9,72,87,NonFight,0.007749
carve,train/Train_NonFight/3HCpeji1_0.avi,10,80,95,NonFight,0.009375
carve,train/Train_NonFight/3HCpeji1_0.avi,11,88,103,NonFight,0.008480
carve,train/Train_NonFight/3HCpeji1_0.avi,12,96,111,NonFight,0.007915
carve,train/Train_NonFight/3HCpeji1_0.avi,13,104,119,NonFight,0.008887
carve,train/Train_NonFight/3HCpeji1_0.avi,14,112,127,NonFight,0.008188
carve,train/Train_NonFight/3HCpeji1_0.avi,15,120,135,NonFight,0.007636
carve,train/Train_NonFight/3HCpeji1_0.avi,16,128,143,NonFight,0.008848
carve,train/Train_NonFight/4RgIlSIB_0.avi,0,0,15,NonFight,0.013611
carve,train/Train_NonFight/4RgIlSIB_0.avi,1,8,23,NonFight,0.017644
carve,train/Train_NonFight/4RgIlSIB_0.avi,2,16,31,NonFight,0.045113
carve,train/Train_NonFight/4RgIlSIB_0.avi,3,24,39,NonFight,0.017087
carve,train/Train_NonFight/4RgIlSIB_0.avi,4,32,47,NonFight,0.008055
carve,train/Train_NonFight/4RgIlSIB_0.avi,5,40,55,NonFight,0.009974
carve,train/Train_NonFight/4RgIlSIB_0.avi,6,48,63,NonFight,0.008635
carve,train/Train_NonFight/4RgIlSIB_0.avi,7,56,71,NonFight,0.007735
carve,train/Train_NonFight/4RgIlSIB_0.avi,8,64,79,NonFight,0.007623
carve,train/Train_NonFight/4RgIlSIB_0.avi,9,72,87,NonFight,0.004699
carve,train/Train_NonFight/4RgIlSIB_0.avi,10,80,95,NonFight,0.007629
carve,train/Train_NonFight/4RgIlSIB_0.avi,11,88,103,NonFight,0.007404
carve,train/Train_NonFight/4RgIlSIB_0.avi,12,96,111,NonFight,0.002998
carve,train/Train_NonFight/4RgIlSIB_0.avi,13,104,119,NonFight,0.004438
carve,train/Train_NonFight/4RgIlSIB_0.avi,14,112,127,NonFight,0.004895
carve,train/Train_NonFight/4RgIlSIB_0.avi,15,120,135,NonFight,0.003414
carve,train/Train_NonFight/4RgIlSIB_0.avi,16,128,143,NonFight,0.007313
carve,train/Train_NonFight/4grE6XdY_0.avi,0,0,15,NonFight,0.003917
carve,train/Train_NonFight/4grE6XdY_0.avi,1,8,23,NonFight,0.001459
carve,train/Train_NonFight/4grE6XdY_0.avi,2,16,31,NonFight,0.003643
carve,train/Train_NonFight/4grE6XdY_0.avi,3,24,39,NonFight,0.002760
carve,train/Train_NonFight/4grE6XdY_0.avi,4,32,47,NonFight,0.002010
carve,train/Train_NonFight/4grE6XdY_0.avi,5,40,55,NonFight,0.002390
carve,train/Train_NonFight/4grE6XdY_0.avi,6,48,63,NonFight,0.014433
carve,train/Train_NonFight/4grE6XdY_0.avi,7,56,71,NonFight,0.009227
carve,train/Train_NonFight/4grE6XdY_0.avi,8,64,79,NonFight,0.024980
carve,train/Train_NonFight/4grE6XdY_0.avi,9,72,87,NonFight,0.015083
carve,train/Train_NonFight/4grE6XdY_0.avi,10,80,95,NonFight,0.027807
carve,train/Train_NonFight/4grE6XdY_0.avi,11,88,103,NonFight,0.048322
carve,train/Train_NonFight/4grE6XdY_0.avi,12,96,111,NonFight,0.003744
carve,train/Train_NonFight/4grE6XdY_0.avi,13,104,119,NonFight,0.004840
carve,train/Train_NonFight/4grE6XdY_0.avi,14,112,127,NonFight,0.003505
carve,train/Train_NonFight/4grE6XdY_0.avi,15,120,135,NonFight,0.002773
carve,train/Train_NonFight/4grE6XdY_0.avi,16,128,143,NonFight,0.009115
carve,train/Train_NonFight/5CwYc67y_0.avi,0,0,15,NonFight,0.000309
carve,train/Train_NonFight/5CwYc67y_0.avi,1,8,23,NonFight,0.000164
carve,train/Train_NonFight/5CwYc67y_0.avi,2,16,31,NonFight,0.000168
carve,train/Train_NonFight/5CwYc67y_0.avi,3,24,39,NonFight,0.000825
carve,train/Train_NonFight/5CwYc67y_0.avi,4,32,47,NonFight,0.001128
carve,train/Train_NonFight/5CwYc67y_0.avi,5,40,55,NonFight,0.001601
carve,train/Train_NonFight/5CwYc67y_0.avi,6,48,63,NonFight,0.001570
carve,train/Train_NonFight/5CwYc67y_0.avi,7,56,71,NonFight,0.004178
carve,train/Train_NonFight/5CwYc67y_0.avi,8,64,79,NonFight,0.001755
carve,train/Train_NonFight/5CwYc67y_0.avi,9,72,87,NonFight,0.001453
carve,train/Train_NonFight/5CwYc67y_0.avi,10,80,95,NonFight,0.000831
carve,train/Train_NonFight/5CwYc67y_0.avi,11,88,103,NonFight,0.000149
carve,train/Train_NonFight/5CwYc67y_0.avi,12,96,111,NonFight,0.000114
carve,train/Train_NonFight/5CwYc67y_0.avi,13,104,119,NonFight,0.000112
carve,train/Train_NonFight/5CwYc67y_0.avi,14,112,127,NonFight,0.000281
carve,train/Train_NonFight/5CwYc67y_0.avi,15,120,135,NonFight,0.000780
carve,train/Train_NonFight/5CwYc67y_0.avi,16,128,143,NonFight,0.000122
carve,train/Train_NonFight/5ieZt2nc_0.avi,0,0,15,NonFight,0.000196
carve,train/Train_NonFight/5ieZt2nc_0.avi,1,8,23,NonFight,0.000246
carve,train/Train_NonFight/5ieZt2nc_0.avi,2,16,31,NonFight,0.000176
carve,train/Train_NonFight/5ieZt2nc_0.avi,3,24,39,NonFight,0.000356
carve,train/Train_NonFight/5ieZt2nc_0.avi,4,32,47,NonFight,0.000383
carve,train/Train_NonFight/5ieZt2nc_0.avi,5,40,55,NonFight,0.001319
carve,train/Train_NonFight/5ieZt2nc_0.avi,6,48,63,NonFight,0.000571
carve,train/Train_NonFight/5ieZt2nc_0.avi,7,56,71,NonFight,0.003006
carve,train/Train_NonFight/5ieZt2nc_0.avi,8,64,79,NonFight,0.007616
carve,train/Train_NonFight/5ieZt2nc_0.avi,9,72,87,NonFight,0.008228
carve,train/Train_NonFight/5ieZt2nc_0.avi,10,80,95,NonFight,0.002118
carve,train/Train_NonFight/5ieZt2nc_0.avi,11,88,103,NonFight,0.000877
carve,train/Train_NonFight/5ieZt2nc_0.avi,12,96,111,NonFight,0.002127
carve,train/Train_NonFight/5ieZt2nc_0.avi,13,104,119,NonFight,0.002193
carve,train/Train_NonFight/5ieZt2nc_0.avi,14,112,127,NonFight,0.011784
carve,train/Train_NonFight/5ieZt2nc_0.avi,15,120,135,NonFight,0.001318
carve,train/Train_NonFight/5ieZt2nc_0.avi,16,128,143,NonFight,0.000556
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,0,0,15,NonFight,0.152545
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,1,8,23,NonFight,0.211596
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,2,16,31,NonFight,0.220499
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,3,24,39,NonFight,0.188682
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,4,32,47,NonFight,0.177373
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,5,40,55,NonFight,0.188045
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,6,48,63,NonFight,0.115318
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,7,56,71,NonFight,0.081024
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,8,64,79,NonFight,0.104082
carve,train/Train_NonFight/6mrIIcAQ2fI_0.avi,9,72,87,NonFight,0.154304
